743,38.0,-1.0,54.0,58.0
744,38.0,-5.0,79.0,89.0
745,65.0,3.0,73.0,75.0
746,93.0,1.0,54.0,36.0
747,50.0,-4.0,76.0,85.0
748,3.0,-9.0,73.0,77.0
749,69.0,24.0,72.0,71.0
750,54.0,-15.0,56.0,50.0
751,118.0,11.0,61.0,67.0
752,-22.0,13.0,70.0,67.0
753,-114.0,25.0,64.0,75.0
754,80.0,4.0,72.0,64.0
755,129.0,6.0,46.0,73.0
756,68.0,-8.0,52.0,68.0
757,-74.0,3.0,71.0,64.0
758,71.0,2.0,55.0,61.0
759,-132.0,17.0,49.0,63.0
760,197.0,0.0,71.0,92.0
761,38.0,17.0,61.0,58.0
762,-31.0,7.0,77.0,39.0
763,0.0,1.0,60.0,65.0
764,-27.0,0.0,80.0,80.0
765,-18.0,15.0,64.0,70.0
766,-80.0,9.0,41.0,87.0
767,-54.0,-11.0,48.0,80.0
768,-70.0,-3.0,74.0,71.0
769,148.0,6.0,57.0,81.0
770,-206.0,-13.0,68.0,68.0
771,-6.0,-7.0,66.0,82.0
772,-142.0,0.0,95.0,74.0
773,-288.0,2.0,65.0,78.0
774,79.0,-9.0,78.0,49.0
775,-68.0,33.0,64.0,74.0
776,18.0,9.0,52.0,73.0
777,178.0,-12.0,71.0,65.0
778,25.0,-7.0,63.0,64.0
779,53.0,9.0,78.0,82.0
780,-87.0,7.0,75.0,69.0
781,71.0,2.0,67.0,81.0
782,-22.0,6.0,63.0,69.0
783,74.0,18.0,58.0,40.0
784,163.0,20.0,67.0,76.0
785,34.0,3.0,69.0,60.0
786,149.0,3.0,86.0,70.0
787,204.0,12.0,74.0,98.0
788,-70.0,14.0,78.0,95.0
789,-156.0,-5.0,90.0,60.0
790,4.0,14.0,74.0,75.0
791,-134.0,12.0,58.0,60.0
792,2.0,1.0,89.0,68.0
793,9.0,25.0,89.0,76.0
794,-26.0,20.0,77.0,78.0
795,149.0,8.0,80.0,79.0
796,9.0,5.0,55.0,62.0
797,-29.0,-14.0,50.0,51.0
798,-251.0,-6.0,84.0,71.0
799,10.0,13.0,79.0,66.0
800,238.0,2.0,59.0,85.0
801,84.0,6.0,64.0,78.0
802,68.0,5.0,38.0,75.0
803,-73.0,7.0,86.0,71.0
804,91.0,13.0,48.0,88.0
805,-124.0,4.0,74.0,91.0
806,-26.0,7.0,48.0,55.0
807,31.0,5.0,69.0,56.0
808,33.0,-4.0,82.0,67.0
809,-126.0,-1.0,71.0,71.0
810,-46.0,1.0,85.0,48.0
811,48.0,20.0,63.0,65.0
812,-117.0,6.0,68.0,72.0
813,-6.0,6.0,83.0,69.0
814,-65.0,5.0,63.0,77.0
815,128.0,-5.0,61.0,66.0
816,-5.0,22.0,70.0,46.0
817,42.0,-7.0,70.0,84.0
818,-28.0,9.0,62.0,67.0
819,98.0,35.0,61.0,67.0
820,273.0,-20.0,87.0,89.0
821,35.0,11.0,78.0,60.0
822,-40.0,2.0,73.0,74.0
823,-158.0,1.0,51.0,47.0
824,-249.0,5.0,46.0,74.0
825,-8.0,2.0,50.0,71.0
826,-8.0,7.0,80.0,72.0
827,-157.0,0.0,57.0,64.0
828,-114.0,-3.0,74.0,62.0
829,-265.0,5.0,34.0,61.0
830,145.0,-14.0,70.0,78.0
831,-181.0,-9.0,69.0,69.0
832,37.0,12.0,63.0,71.0
833,198.0,-9.0,93.0,85.0
834,-124.0,-2.0,57.0,67.0
835,49.0,-3.0,56.0,75.0
836,109.0,-9.0,34.0,60.0
837,-120.0,-1.0,74.0,104.0
838,-223.0,19.0,59.0,39.0
839,-22.0,3.0,67.0,47.0
840,-28.0,-3.0,48.0,77.0
841,120.0,-8.0,83.0,69.0
842,172.0,-4.0,77.0,72.0
843,110.0,10.0,88.0,83.0
844,-33.0,31.0,74.0,73.0
845,49.0,2.0,54.0,69.0
846,-100.0,14.0,53.0,51.0
847,-297.0,21.0,58.0,42.0
848,128.0,5.0,59.0,70.0
849,-264.0,-8.0,77.0,54.0
850,30.0,14.0,74.0,86.0
851,27.0,-12.0,73.0,51.0
852,55.0,12.0,71.0,57.0
853,-67.0,4.0,54.0,77.0
854,-106.0,20.0,74.0,60.0
855,-162.0,10.0,73.0,67.0
856,193.0,12.0,67.0,75.0
857,-3.0,1.0,58.0,87.0
858,87.0,10.0,77.0,55.0
859,-149.0,14.0,53.0,47.0
860,116.0,-6.0,92.0,74.0
861,-61.0,18.0,71.0,72.0
862,-238.0,13.0,42.0,88.0
863,-303.0,-8.0,70.0,67.0
864,-116.0,9.0,48.0,79.0
865,-65.0,23.0,78.0,90.0
866,188.0,-5.0,58.0,86.0
867,-16.0,15.0,78.0,66.0
868,-81.0,3.0,59.0,90.0
869,-72.0,-2.0,61.0,77.0
870,-149.0,-15.0,59.0,69.0
871,216.0,4.0,81.0,68.0
872,-71.0,-13.0,70.0,62.0
873,-311.0,17.0,66.0,67.0
874,-64.0,-4.0,68.0,63.0
875,63.0,5.0,73.0,63.0
876,-88.0,15.0,85.0,50.0
877,48.0,0.0,59.0,65.0
878,-104.0,12.0,85.0,66.0
879,-169.0,1.0,53.0,87.0
880,-300.0,-8.0,65.0,83.0
881,146.0,-3.0,59.0,68.0
882,-46.0,-15.0,67.0,55.0
883,-13.0,0.0,87.0,80.0
884,131.0,16.0,64.0,54.0
885,-48.0,0.0,60.0,74.0
886,91.0,11.0,64.0,50.0
887,49.0,9.0,48.0,50.0
888,21.0,-6.0,56.0,82.0
889,87.0,13.0,81.0,82.0
890,145.0,-3.0,60.0,74.0
891,40.0,3.0,66.0,74.0
892,-14.0,13.0,66.0,57.0
893,176.0,-8.0,41.0,66.0
894,-44.0,17.0,53.0,57.0
895,48.0,5.0,68.0,89.0
896,213.0,5.0,68.0,63.0
897,155.0,-7.0,62.0,73.0
898,-28.0,6.0,66.0,78.0
899,69.0,-9.0,67.0,82.0
900,-1.0,2.0,61.0,69.0
901,-103.0,12.0,64.0,76.0
902,77.0,-2.0,73.0,75.0
903,-67.0,-1.0,60.0,74.0
904,-99.0,2.0,66.0,60.0
905,-146.0,-4.0,109.0,63.0
906,4.0,-5.0,60.0,48.0
907,48.0,14.0,57.0,68.0
908,-25.0,-13.0,66.0,78.0
909,141.0,-9.0,74.0,51.0
910,90.0,12.0,63.0,64.0
911,21.0,4.0,76.0,78.0
912,129.0,3.0,64.0,79.0
913,132.0,-1.0,71.0,62.0
914,34.0,2.0,63.0,52.0
915,-158.0,6.0,69.0,92.0
916,104.0,7.0,59.0,93.0
917,67.0,-4.0,77.0,78.0
918,-253.0,15.0,76.0,85.0
919,-94.0,-5.0,68.0,71.0
920,65.0,8.0,79.0,52.0
921,-137.0,5.0,65.0,74.0
922,119.0,22.0,66.0,71.0
923,67.0,-8.0,54.0,97.0
924,117.0,12.0,69.0,66.0
925,0.0,20.0,74.0,77.0
926,-66.0,4.0,71.0,73.0
927,21.0,4.0,49.0,63.0
928,25.0,-6.0,59.0,67.0
929,82.0,7.0,45.0,71.0
930,-148.0,5.0,66.0,48.0
931,214.0,3.0,59.0,82.0
932,20.0,5.0,68.0,72.0
933,10.0,-11.0,64.0,70.0
934,104.0,7.0,76.0,81.0
935,-3.0,1.0,58.0,55.0
936,-91.0,-7.0,88.0,85.0
937,-114.0,-7.0,64.0,76.0
938,-9.0,10.0,65.0,77.0
939,-79.0,-12.0,83.0,64.0
940,81.0,6.0,78.0,84.0
941,34.0,1.0,50.0,78.0
942,-168.0,2.0,69.0,74.0
943,-30.0,-15.0,77.0,103.0
944,14.0,42.0,65.0,80.0
945,-314.0,7.0,83.0,68.0
946,70.0,19.0,54.0,63.0
947,-112.0,-7.0,72.0,79.0
948,39.0,15.0,56.0,70.0
949,-32.0,5.0,65.0,77.0
950,-121.0,2.0,65.0,58.0
951,23.0,-5.0,82.0,56.0
952,-39.0,-1.0,58.0,63.0
953,-44.0,14.0,65.0,75.0
954,137.0,3.0,62.0,62.0
955,234.0,0.0,76.0,71.0
956,-74.0,8.0,73.0,44.0
957,-34.0,3.0,56.0,48.0
958,60.0,9.0,83.0,70.0
959,208.0,12.0,56.0,73.0
960,-228.0,4.0,67.0,49.0
961,-39.0,20.0,70.0,75.0
962,-53.0,2.0,66.0,80.0
963,25.0,10.0,66.0,82.0
964,-150.0,5.0,62.0,64.0
965,21.0,-4.0,56.0,76.0
966,-142.0,-8.0,49.0,69.0
967,-82.0,-12.0,62.0,70.0
968,148.0,8.0,76.0,82.0
969,-61.0,-3.0,66.0,59.0
970,-135.0,5.0,59.0,65.0
971,-126.0,-8.0,78.0,67.0
972,-45.0,4.0,74.0,83.0
973,137.0,9.0,66.0,76.0
974,195.0,-7.0,62.0,51.0
975,0.0,1.0,66.0,80.0
976,-18.0,30.0,62.0,73.0
977,-94.0,8.0,57.0,80.0
978,3.0,4.0,77.0,69.0
979,187.0,9.0,89.0,74.0
980,-135.0,0.0,73.0,55.0
981,114.0,2.0,66.0,62.0
982,-198.0,-2.0,62.0,64.0
983,98.0,9.0,47.0,57.0
984,200.0,-4.0,77.0,71.0
985,-91.0,-14.0,68.0,60.0
986,125.0,9.0,55.0,61.0
987,-46.0,5.0,71.0,74.0
988,125.0,18.0,66.0,78.0
989,-181.0,5.0,67.0,68.0
990,79.0,-18.0,61.0,62.0
991,-152.0,0.0,74.0,78.0
992,110.0,0.0,71.0,68.0
993,26.0,-2.0,62.0,62.0
994,-156.0,-2.0,77.0,70.0
995,172.0,5.0,67.0,42.0
996,23.0,19.0,70.0,67.0
997,47.0,17.0,71.0,70.0
998,94.0,-11.0,66.0,65.0
999,-36.0,2.0,78.0,62.0
